	10	2	10	1	4	5	7	0	3	0	3	0	0	7	4	2	0	0	1	1	1	6	1	2	0	0	1	3	0	0	2	0	1	8	0	13	10	2	3	5	6	0	7	1	1	1	15	5	2	4	0	4	3	5	1	6	3	1	9	2	6	8	2	2	2	4	4	1	1	11	10	2	6	-1	7	1	5	3	1	5	3	0	0	0	3	2	2	0	4	4	4	0	0	0	0	1	0	3	2	0	0	2	3	3	2	1	1	1	1	1	2	1	2	2	3	5	7	2	2	0	1	1	4	9	7	2	1	2	2	3	5	9	2	2	3	4	8	4	4	8	5	6	6	4	3	5	3	1	3	1	3	0	0	4	3	0	1	0	2	1	0	0	2	2	0	1	0	0	0	1	0	0	1	0	0	0	0	4	3	1	3	7	7	4	5	4	6	4	6	4	5	1	0	3	0	6	2	1	5	3	4	4	5	3	4	2	3	1	4	3	3	5	0	0	0	0	0	0	0	1	1	4	0	0	3	0	1	3	3	0	0	4	2	4	5	6	3	0	0	1	2	3	7	4	5	8	8	6	3	6	5	2	2	1	2	3	5	3	3	3	3	5	4	4	3	1	3	4	4	4	4	5	4	2	2	2	0	3	4	2	3	2	4	1	0	2	0	1	0	2	7	2	1	0	0	0	1	0	2	3
	8	4	11	2	3	5	10	0	6	0	1	0	0	7	3	1	1	2	1	1	2	7	0	3	0	1	4	3	2	2	1	1	1	10	5	14	9	3	0	8	2	0	1	4	1	2	12	3	0	7	0	3	1	9	1	11	6	2	3	4	4	5	5	4	5	6	13	4	2	5	10	2	6	7	-1	34	4	1	1	2	2	5	0	0	2	0	2	0	3	5	3	0	0	0	1	4	0	3	3	2	1	2	5	4	3	2	2	2	0	0	2	1	2	1	5	2	6	3	2	2	1	4	2	3	3	2	4	4	3	4	8	9	3	2	4	3	6	2	3	4	7	8	6	4	3	6	2	0	1	3	2	2	2	3	4	2	2	3	2	2	2	1	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	3	4	6	5	6	4	6	9	5	3	1	5	4	2	2	2	4	3	5	8	6	4	5	10	10	9	14	8	4	5	3	6	3	3	2	0	0	0	0	1	0	0	2	2	3	2	0	2	1	2	2	1	1	0	1	3	4	9	8	5	3	0	1	1	4	9	8	9	14	12	10	8	10	7	2	2	2	4	3	4	2	4	2	5	3	4	3	2	0	2	5	2	4	2	3	2	4	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	2	7	2	3	1	1	1	2	1	2	2
	3	1	5	2	2	1	4	0	2	0	2	0	0	3	2	1	1	1	0	2	0	4	3	3	0	0	0	1	0	0	1	1	2	6	5	9	8	2	0	4	2	0	2	1	0	0	8	4	1	7	1	2	2	11	0	5	5	2	5	1	1	5	0	2	1	3	6	2	2	1	9	2	6	1	34	-1	2	4	2	2	2	0	0	0	0	1	2	0	3	2	2	0	0	0	0	0	0	2	2	1	1	2	2	3	2	2	0	0	0	0	1	1	1	1	6	2	5	2	1	2	1	4	2	2	3	3	1	3	0	2	3	3	1	2	2	3	6	5	6	3	2	4	3	2	2	3	2	0	1	1	1	1	1	7	8	0	1	1	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	6	2	3	2	3	6	2	1	3	4	4	4	2	2	2	2	3	2	1	1	3	4	3	4	6	3	0	1	2	1	1	1	1	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	2	1	0	0	2	0	0	1	2	0	0	0	0	0	3	1	3	5	3	4	3	0	1	3	0	1	0	2	1	1	2	2	2	1	2	2	2	2	1	4	3	5	6	3	2	4	2	1	3	2	2	3	2	2	2	3	2	0	2	0	1	1	1	1	2	2	0	1	1	1	0	1	2
	4	5	5	10	5	2	10	1	7	0	7	0	0	5	4	2	1	1	3	5	0	8	0	2	0	1	3	17	2	1	10	0	2	16	9	7	17	2	4	8	1	0	9	4	2	1	24	10	2	2	3	3	8	13	0	15	10	7	13	6	19	18	27	10	8	16	24	6	5	28	23	16	25	5	4	2	-1	62	15	29	15	12	5	0	6	5	10	4	21	18	12	1	0	6	7	13	14	22	17	21	7	17	31	15	21	17	7	14	8	5	11	13	19	1	27	23	22	17	14	23	4	24	25	24	23	20	5	12	10	9	19	17	19	15	11	5	27	14	11	13	18	21	22	22	13	17	23	11	0	8	15	7	8	26	18	6	17	19	25	10	7	8	20	5	5	8	4	4	3	4	2	6	5	3	3	3	3	21	25	23	19	25	20	27	20	25	16	22	25	26	30	34	27	29	25	25	16	17	17	16	19	16	24	23	19	13	19	11	13	15	14	16	7	6	0	4	5	1	1	14	12	25	14	1	20	1	16	19	17	1	4	1	1	2	4	4	2	1	5	1	6	1	2	1	6	2	7	2	3	2	7	2	5	3	13	14	14	18	17	14	5	13	17	19	20	13	28	20	25	30	23	25	21	18	18	5	5	11	5	5	4	5	5	5	5	5	5	9	8	9	16	7	1	0	0	0	1	0	12	21
	1	3	4	1	3	1	6	0	5	0	5	0	0	7	2	3	0	0	2	3	0	4	1	1	0	2	2	12	1	0	2	1	1	11	7	4	10	0	4	10	0	0	4	0	0	1	14	5	1	3	1	1	7	10	2	11	7	4	10	0	25	25	20	9	11	19	14	4	3	12	48	13	18	3	1	4	62	-1	6	21	9	6	3	1	10	8	6	0	3	13	7	1	0	1	5	8	7	9	4	6	3	6	8	3	4	7	8	4	7	7	10	6	8	2	16	8	6	4	10	5	8	6	9	18	12	4	3	11	5	9	2	8	6	4	1	7	9	6	7	7	4	8	9	6	4	3	3	6	0	4	4	1	2	9	8	1	3	3	7	2	1	3	6	1	1	0	0	1	3	3	1	1	5	3	3	3	3	10	13	9	7	15	9	10	9	10	11	11	13	10	12	18	9	12	16	14	4	6	7	5	5	8	9	5	6	4	4	4	3	4	2	5	5	4	3	5	5	2	5	3	8	4	1	1	5	1	7	5	10	0	5	2	5	4	6	6	7	2	5	4	9	6	4	4	9	3	4	5	3	1	4	1	1	2	5	4	2	3	4	4	3	2	8	8	12	2	13	7	8	12	15	11	15	8	9	3	3	3	3	3	3	3	3	4	3	3	3	1	1	3	9	3	0	0	0	0	0	0	3	3
	2	3	9	1	2	0	8	0	4	0	0	0	0	6	1	2	0	0	0	0	0	2	0	2	0	0	0	4	1	0	1	0	0	11	4	3	6	0	0	2	1	0	1	1	0	0	11	6	2	1	0	1	3	7	0	5	5	2	11	2	2	4	3	0	7	4	7	2	3	7	3	3	7	1	1	2	15	6	-1	5	4	2	0	0	2	1	3	0	4	3	4	2	0	0	0	4	1	3	3	0	2	2	4	2	4	2	0	3	0	1	2	1	2	3	4	3	3	2	2	4	0	4	5	5	8	2	3	1	0	2	3	1	2	2	2	2	5	2	1	1	1	4	2	2	2	4	3	1	0	4	2	2	2	3	4	2	2	2	3	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	3	2	4	4	3	5	4	4	2	5	5	3	5	3	3	6	2	6	0	2	2	0	3	2	3	3	1	0	0	0	0	0	2	1	2	0	1	0	1	1	0	2	2	4	0	0	4	1	2	4	5	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	2	0	2	0	0	0	1	0	2	0	0	1	2	2	2	4	3	3	3	5	5	2	4	5	4	5	3	3	4	4	3	2	2	2	2	5	5	2	4	3	3	2	2	3	2	2	3	2	1	0	0	0	1	0	2	2
	4	5	4	3	5	4	9	1	7	1	9	0	0	7	1	2	0	0	3	4	0	9	1	2	0	2	5	17	1	0	5	2	1	15	7	7	15	0	8	8	0	0	6	1	1	4	13	5	2	3	3	4	11	14	1	11	10	7	14	2	16	14	18	10	7	11	19	3	2	25	16	12	14	5	2	2	29	21	5	-1	21	9	3	3	17	10	4	1	9	20	17	0	4	4	7	5	9	12	10	14	4	13	19	7	11	12	7	8	8	7	8	8	15	5	15	15	12	9	9	11	3	14	12	20	16	12	3	8	8	6	10	8	14	8	7	8	15	11	6	8	3	14	13	16	13	7	9	11	0	5	8	4	4	15	10	6	6	9	9	7	4	6	11	5	2	4	2	2	5	6	4	3	6	4	2	2	4	15	21	15	16	18	15	21	16	21	17	17	22	21	17	23	16	20	17	16	12	8	9	8	11	9	12	6	7	6	7	6	10	8	7	7	0	1	0	2	2	0	0	3	4	7	3	1	8	3	8	8	13	1	2	2	4	2	3	6	4	2	2	3	7	3	2	4	8	2	3	3	3	2	3	3	3	3	4	11	5	11	8	8	4	5	13	15	16	5	18	17	18	18	20	14	20	14	13	4	4	5	5	3	3	5	5	4	3	5	3	4	3	4	10	4	0	0	0	0	0	0	6	7
	2	4	6	8	2	2	17	0	11	1	9	0	1	10	3	3	0	1	1	9	0	3	0	2	0	0	2	14	0	1	6	0	0	15	1	2	11	2	5	5	3	0	6	3	1	4	13	4	2	2	5	1	7	10	1	10	7	7	13	4	10	11	5	3	13	5	13	2	2	4	10	9	7	3	2	2	15	9	4	21	-1	9	21	3	12	13	10	4	10	21	20	7	3	7	8	11	7	8	7	1	3	5	12	4	7	11	3	8	4	9	7	5	5	7	16	14	8	7	7	6	5	9	15	19	21	7	7	3	1	4	6	10	15	12	14	20	15	17	10	15	11	11	10	5	4	5	11	15	0	8	3	2	1	7	7	3	7	3	9	1	4	3	5	4	4	3	2	2	2	10	1	3	2	4	3	3	3	12	13	10	15	13	10	16	13	8	8	13	14	12	13	14	13	16	16	18	7	3	7	2	4	4	6	4	4	0	2	0	7	3	5	3	2	0	1	3	3	2	0	2	2	10	5	1	5	0	3	9	12	0	2	11	12	11	7	10	8	2	3	6	11	9	7	7	9	6	10	7	7	6	5	0	0	1	3	4	1	5	3	5	4	3	9	10	16	9	18	19	15	18	14	12	11	10	10	12	11	10	11	11	11	11	11	10	10	11	9	11	0	8	6	13	0	0	0	0	1	0	10	9
	1	3	0	10	0	2	4	0	5	1	12	1	0	4	5	0	0	0	1	0	1	2	1	1	0	2	0	7	1	0	6	1	0	1	3	2	0	0	4	1	1	0	7	5	5	1	6	3	0	3	5	1	5	6	4	6	7	2	1	6	14	10	28	6	6	14	15	2	1	13	4	18	18	0	5	0	12	6	2	9	9	-1	56	7	20	19	21	7	1	29	16	5	2	17	16	10	19	1	2	4	0	4	8	2	2	1	7	4	11	10	14	4	9	0	20	9	2	3	14	2	7	6	9	15	10	3	10	2	2	9	15	11	2	5	3	4	4	6	0	4	0	3	5	3	3	1	8	10	0	8	0	3	2	3	1	1	7	2	2	1	4	3	5	3	4	5	1	1	5	3	0	1	1	1	0	0	0	9	7	3	9	4	3	8	3	4	4	7	4	5	7	14	15	16	12	16	2	3	3	2	0	2	2	0	1	0	0	2	4	4	0	0	4	3	1	7	5	2	2	9	5	9	9	5	2	0	6	1	5	1	1	8	7	11	11	15	7	8	5	8	6	13	6	12	3	6	6	12	14	10	0	0	1	1	1	1	0	1	3	2	1	1	4	3	28	8	22	25	23	16	5	4	12	4	4	2	1	4	1	1	1	1	1	0	0	0	0	2	2	0	10	1	0	0	1	0	1	0	7	9
	0	1	1	10	2	0	1	0	1	0	5	0	0	1	3	0	0	0	1	0	1	0	0	1	0	0	0	3	0	0	8	0	0	0	2	0	0	0	3	0	1	0	2	2	4	1	1	2	0	2	3	0	4	6	1	3	3	4	0	4	8	10	19	2	1	3	6	0	0	8	6	14	10	0	0	0	5	3	0	3	21	56	-1	52	49	20	17	7	2	9	13	5	11	20	21	28	50	0	0	0	0	0	3	0	2	3	1	1	5	7	5	0	4	6	10	2	1	0	6	0	3	3	3	5	3	0	3	1	0	5	6	6	0	3	1	1	2	6	0	3	1	1	4	1	1	1	2	6	0	12	0	0	0	3	0	0	1	1	2	0	2	1	1	0	0	1	4	0	0	2	0	1	0	1	0	0	0	4	3	3	3	2	2	2	1	0	0	0	0	3	2	9	6	6	4	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	16	10	15	15	14	11	11	13	14	10	15	12	0	1	3	2	2	0	1	1	2	2	3	2	1	2	1	1	2	4	2	5	1	3	3	3	4	5	0	0	0	0	0	0	0	1	1	1	0	0	2	0	11	7	12	13	10	12	2	2	6	0	0	0	2	1	0	0	0	1	0	0	0	0	0	2	1	1	5	1	0	0	0	0	0	0	3	4
	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	7	52	-1	124	86	23	3	0	41	45	46	36	56	47	57	99	1	0	0	0	0	0	0	0	4	0	2	2	3	0	2	1	3	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	3	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	12	0	0	0	1	0	0	0	1	0	1	1	1	0	1	2	1	3	3	2	0	1	3	2	2	2	2	1	1	3	2	3	4	1	2	1	0	2	0	1	2	3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	60	54	57	64	58	64	62	72	78	61	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	3	3	3	3	5	4	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	4	1	0	6	2	0	5	0	7	1	4	0	0	7	4	2	0	0	0	3	0	1	0	1	1	2	2	5	1	1	5	1	2	8	6	5	7	1	4	5	0	0	4	2	2	1	7	2	2	0	2	1	4	10	0	6	3	6	3	4	5	5	13	3	7	8	14	2	2	14	10	7	6	3	2	0	6	10	2	17	12	20	49	124	-1	103	35	3	2	51	38	44	51	78	60	24	110	2	2	2	1	2	3	1	2	4	2	6	4	4	4	3	8	5	8	5	5	3	7	1	3	2	4	7	10	5	2	2	2	3	6	6	4	6	5	6	3	8	2	1	2	2	4	3	2	3	3	6	0	20	1	3	2	7	2	1	1	8	3	3	1	4	4	3	4	6	6	5	8	7	4	5	4	6	6	6	5	5	9	7	7	11	8	8	6	6	7	6	7	9	9	12	10	9	7	9	2	3	3	2	2	4	3	2	1	0	1	0	1	1	5	1	70	62	77	66	74	44	26	96	42	66	65	96	2	1	4	0	2	0	0	3	3	3	3	4	4	2	2	3	5	4	4	3	6	5	4	3	2	3	0	1	2	3	5	2	3	6	1	3	4	5	10	6	8	4	11	11	11	11	8	3	2	4	4	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	4	2	0	0	0	0	0	0	2	2
	1	1	1	6	1	3	9	2	4	2	2	2	1	4	2	0	0	0	0	0	0	3	1	0	2	2	3	5	2	0	6	0	0	6	2	1	5	0	4	4	2	0	4	1	2	1	4	0	0	0	5	0	4	1	1	8	6	2	5	3	11	7	9	3	5	7	7	4	1	13	8	10	5	2	0	1	5	8	1	10	13	19	20	86	103	-1	40	5	5	31	50	47	40	66	75	47	129	0	3	1	1	3	5	2	1	3	4	1	6	6	3	4	3	2	9	1	3	1	7	6	3	11	5	14	5	5	5	5	0	6	6	8	7	5	8	13	8	11	3	6	5	4	5	3	3	1	5	5	0	16	1	0	0	7	1	1	2	0	3	1	2	3	3	1	3	6	6	2	1	4	4	4	5	7	7	7	5	5	5	3	1	4	5	3	4	3	3	1	3	6	3	7	8	6	4	6	1	1	0	1	1	2	0	0	0	0	0	1	0	3	4	1	59	60	47	62	60	57	59	64	69	70	69	64	2	0	3	2	4	0	3	3	3	3	4	3	3	3	3	3	4	3	4	4	4	4	4	4	4	3	2	4	6	5	3	3	3	3	3	6	3	3	10	8	9	5	9	10	10	12	14	8	10	3	1	4	4	5	3	4	3	4	3	3	2	4	0	2	1	0	7	4	0	0	1	0	0	0	4	4
	0	0	2	5	2	2	9	1	6	1	7	0	0	5	3	1	0	0	1	4	0	1	1	2	0	0	0	5	0	0	4	0	0	2	3	1	6	0	1	0	2	0	7	1	1	1	8	2	0	0	2	2	3	7	1	8	6	2	5	4	6	4	22	3	7	8	8	2	1	8	6	6	13	2	2	2	10	6	3	4	10	21	17	23	35	40	-1	35	7	8	11	0	2	11	13	14	19	2	1	0	1	2	2	2	2	2	0	7	4	4	5	4	3	2	6	6	2	1	2	1	2	1	3	6	5	4	3	0	1	3	4	4	1	2	1	5	3	1	1	3	1	1	4	1	1	2	4	5	1	10	0	2	1	2	1	1	1	1	1	0	1	1	2	1	0	1	0	0	2	2	0	0	0	0	0	0	0	5	6	8	5	8	4	7	5	5	4	4	6	8	7	10	12	11	9	10	1	4	3	2	4	5	4	2	2	1	3	2	2	1	1	0	6	5	9	4	5	5	4	7	7	11	6	5	1	1	4	1	2	0	0	1	1	2	2	4	1	1	0	2	1	2	4	4	3	3	3	3	3	3	1	0	1	0	1	2	2	3	2	2	1	1	2	2	10	5	12	14	9	8	7	5	8	4	5	1	1	4	2	2	4	1	3	1	1	1	2	2	3	3	5	1	0	0	0	0	0	0	7	4
	0	0	1	3	0	0	3	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	1	1	1	0	4	0	0	0	1	2	0	0	1	0	1	2	1	1	2	1	0	2	5	4	12	2	1	0	3	1	0	1	1	7	11	0	0	0	4	0	0	1	4	7	7	3	3	5	35	-1	4	4	4	0	0	5	5	3	3	0	0	0	0	0	1	0	0	0	1	0	4	1	1	1	0	2	5	0	0	0	1	1	2	0	0	3	2	1	0	0	0	0	4	0	3	1	0	0	2	0	0	0	1	0	2	2	1	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	3	0	3	2	0	1	3	2	0	3	3	5	1	2	3	0	0	2	1	1	0	0	0	1	0	0	0	0	1	1	0	3	3	4	3	4	4	3	1	3	3	1	2	0	0	0	0	1	0	2	0	0	0	2	0	1	0	2	0	0	2	0	1	1	0	2	1	1	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	10	4	9	10	9	10	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0
	5	2	7	1	3	2	9	0	8	1	4	0	0	6	1	1	0	1	1	5	1	8	0	3	1	0	3	12	1	1	2	1	2	13	9	5	12	4	3	5	2	0	3	3	2	0	17	4	1	4	2	2	2	8	3	14	8	4	11	3	4	5	6	8	6	12	15	5	4	6	8	9	7	4	3	3	21	3	4	9	10	1	2	0	2	5	7	4	-1	9	11	1	1	1	0	4	4	7	7	3	6	9	10	6	8	7	4	4	3	1	5	10	6	2	9	10	8	10	4	7	3	6	7	11	12	9	2	4	0	5	6	4	10	7	4	6	8	10	6	9	6	4	10	4	2	12	7	6	1	2	10	1	1	7	8	1	2	2	6	3	3	0	3	2	0	1	0	0	0	1	0	0	0	0	0	0	0	10	11	8	12	13	9	11	9	11	6	11	11	10	12	11	10	10	11	12	4	3	6	2	3	5	4	7	6	1	6	3	4	4	8	7	0	0	0	0	0	0	0	4	6	8	3	0	8	1	5	6	8	3	0	3	3	2	1	4	4	0	0	1	3	1	1	1	2	3	4	1	1	3	3	2	2	1	1	5	1	6	7	6	1	5	9	8	11	8	13	10	10	11	9	10	9	7	7	6	7	9	9	5	4	8	8	6	4	6	3	5	1	4	7	5	0	1	0	0	2	0	5	6
	3	5	7	4	2	1	19	1	9	2	18	2	0	12	9	3	0	1	3	6	0	7	0	7	1	0	5	12	4	1	9	1	0	17	7	7	9	2	6	10	5	0	11	6	3	2	13	4	4	4	6	3	5	15	3	15	12	7	10	5	16	16	24	8	11	18	20	6	4	17	16	15	16	4	5	2	18	13	3	20	21	29	9	41	51	31	8	4	9	-1	22	59	29	31	31	44	41	8	7	2	9	5	12	8	10	11	12	15	9	10	20	4	9	3	28	16	10	10	14	12	10	14	18	24	26	13	12	3	2	12	11	22	20	23	13	30	29	30	16	17	18	17	17	14	8	7	24	16	0	6	3	8	7	15	9	5	10	7	10	4	8	4	13	7	3	10	10	3	6	13	2	3	6	6	7	7	5	23	22	12	14	18	13	14	17	13	12	10	16	25	13	27	26	22	20	28	4	9	7	4	5	6	7	6	5	0	5	3	4	7	9	4	13	14	11	21	13	12	15	17	21	26	25	16	11	1	11	6	16	3	4	9	10	10	11	14	12	6	3	9	15	11	10	14	11	13	11	14	15	12	4	3	9	7	8	12	10	11	10	13	8	8	17	16	17	6	21	19	23	24	20	19	21	14	13	15	14	18	15	16	16	17	16	15	14	15	14	16	5	15	14	22	1	0	1	0	0	0	15	18
	3	4	5	3	2	5	17	1	9	1	10	2	1	10	4	5	1	1	1	4	1	5	0	2	0	2	7	9	4	1	11	0	1	11	7	4	12	2	7	10	5	1	6	5	3	3	18	4	3	0	6	3	4	15	4	10	10	6	12	4	10	14	13	6	4	4	14	4	3	13	10	13	10	4	3	2	12	7	4	17	20	16	13	45	38	50	11	4	11	22	-1	46	40	35	29	48	35	3	3	3	6	2	8	2	5	6	6	5	4	6	9	4	7	4	14	6	7	3	15	4	6	8	11	14	17	7	9	2	1	8	8	8	7	9	5	8	13	12	6	6	10	7	9	11	7	4	9	11	0	6	0	4	1	8	7	2	5	4	7	2	4	3	8	3	5	6	6	4	5	7	4	6	5	6	5	5	6	8	10	4	5	5	5	4	4	4	3	4	4	8	6	16	13	11	16	14	1	4	4	4	4	3	3	3	2	0	1	0	4	4	5	2	13	11	7	17	10	14	15	9	14	13	15	12	4	2	4	5	11	2	2	5	10	8	9	11	7	3	4	6	9	7	9	11	7	7	7	9	10	9	5	1	2	1	2	5	4	6	6	3	4	3	6	10	8	4	12	9	13	10	11	9	9	2	4	5	5	6	5	6	8	7	7	6	5	5	5	7	2	6	10	7	1	0	0	0	0	0	7	8
	0	0	0	1	0	0	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	3	0	1	0	1	1	4	0	2	1	3	2	1	2	2	2	4	0	0	0	1	1	2	0	7	5	5	46	44	47	0	0	1	59	46	-1	50	62	61	38	47	2	2	1	1	1	1	2	1	2	0	2	2	1	0	0	1	1	2	1	2	1	1	0	1	1	0	2	3	0	2	1	0	0	1	1	1	0	3	2	2	5	0	0	1	1	1	0	0	1	3	1	0	3	0	0	0	0	0	0	1	2	3	0	2	0	1	1	2	3	3	2	3	4	2	2	2	3	3	3	3	0	1	0	3	0	0	2	0	0	0	1	0	0	1	1	3	1	0	2	0	0	1	2	1	1	0	2	1	1	2	0	0	0	0	1	14	8	13	12	14	13	10	12	10	14	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	2	4	2	1	3	3	2	2	2	4	1	4	4	4	2	2	3	0	1	0	1	0	0	0	2	1	1	1	1	1	0	1	0	1	1	2	0	1	2	0	0	0	0	1	0	3	2
	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	3	1	0	0	0	0	0	0	4	3	2	11	36	51	40	2	0	1	29	40	50	-1	39	40	30	57	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	1	1	0	0	0	2	0	0	0	2	1	1	0	0	0	1	1	0	0	2	1	0	0	1	0	1	0	0	0	2	0	1	0	1	0	2	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	13	19	17	12	13	10	13	15	14	17	0	0	0	0	0	0	0	0	1	1	0	2	2	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	4	3	4	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
	0	0	0	8	0	1	0	0	2	0	5	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	3	0	0	8	0	0	0	2	0	0	0	1	0	0	0	4	1	0	1	2	1	1	0	5	0	4	4	0	1	1	3	0	2	10	7	18	3	1	1	6	0	0	4	5	11	12	0	0	0	6	1	0	4	7	17	20	56	78	66	11	5	1	31	35	62	39	-1	55	48	66	0	0	0	0	1	2	0	0	0	1	1	3	1	2	1	1	1	6	3	0	0	2	0	2	1	3	1	3	0	0	1	0	1	6	3	0	3	0	0	2	1	0	0	1	3	2	1	3	0	1	2	0	1	1	0	0	2	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	3	0	3	3	1	2	2	0	0	0	0	0	0	1	0	0	1	1	2	1	3	1	1	22	21	22	22	23	26	24	16	23	26	20	25	2	0	1	0	2	0	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	3	0	2	2	3	1	0	0	1	1	1	1	1	1	0	1	1	3	1	5	2	5	7	5	5	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0
	0	1	0	7	0	0	0	0	1	1	3	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	4	0	0	0	1	1	1	0	3	2	1	0	3	0	1	1	5	1	1	0	4	0	3	3	0	3	2	2	0	4	8	10	18	2	2	7	4	2	1	9	4	11	12	0	1	0	7	5	0	7	8	16	21	47	60	75	13	5	0	31	29	61	40	55	-1	38	58	1	0	3	0	2	3	1	0	0	1	1	2	2	2	1	2	0	1	3	1	1	1	1	1	1	1	3	2	1	1	2	1	2	2	2	2	2	1	1	1	3	0	1	0	1	1	1	1	0	0	2	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	2	3	1	3	2	1	1	1	1	2	2	2	2	1	4	3	4	2	3	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	37	35	30	28	32	33	39	24	34	38	27	39	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	2	2	1	1	0	0	0	0	2	2	1	0	0	0	0	1	1	4	1	4	3	4	5	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
	1	0	4	4	1	4	4	0	6	0	5	0	0	6	3	2	0	0	1	1	0	3	0	3	0	0	0	7	1	0	5	0	0	11	4	4	4	0	2	3	1	0	5	0	1	1	14	2	0	1	3	1	5	9	0	7	6	3	6	3	8	12	7	2	4	10	13	4	2	8	6	11	7	1	4	0	13	8	4	5	11	10	28	57	24	47	14	3	4	44	48	38	30	48	38	-1	40	2	3	1	1	0	3	3	3	2	1	5	1	1	3	2	2	0	6	2	4	2	1	4	2	4	7	3	5	4	3	1	0	3	5	3	3	3	0	7	4	4	2	4	3	2	3	1	1	0	3	1	0	6	1	0	2	3	2	1	4	3	4	0	1	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	3	6	4	1	5	5	3	5	4	5	1	3	6	4	4	3	6	3	4	2	2	3	2	2	3	1	1	2	0	0	0	2	3	1	0	40	32	34	33	39	35	37	41	38	47	41	40	3	1	1	5	2	0	1	2	1	1	1	2	2	1	1	1	2	4	1	3	4	2	3	2	2	2	1	0	2	2	2	2	3	4	2	2	2	3	4	4	2	1	5	6	3	5	3	4	4	3	3	2	2	2	2	3	3	3	4	4	2	3	2	3	2	3	5	2	0	0	0	0	0	0	3	3
